timestamp,open,high,low,close,volume
2025-11-26 00:00:00,87369.0,87758.0,87343.0,87573.0,1041723.55151297
2025-11-26 01:00:00,87573.0,88200.0,87356.0,87912.0,1017511.64985013
2025-11-26 02:00:00,87912.0,88065.0,87655.0,87695.0,492118.56558342
2025-11-26 03:00:00,87695.0,87860.0,87069.0,87097.0,757339.43608863
2025-11-26 04:00:00,87097.0,87343.0,86913.0,87225.0,719463.50661358
2025-11-26 05:00:00,87225.0,87716.0,87225.0,87514.0,1004313.15669728
2025-11-26 06:00:00,87510.0,87881.0,87469.0,87817.0,1113532.60659328
2025-11-26 07:00:00,87815.0,87951.0,87716.0,87916.0,592508.61706755
2025-11-26 08:00:00,87915.0,87936.0,87413.0,87415.0,731931.1947773
2025-11-26 09:00:00,87415.0,87423.0,86758.0,86821.0,1193107.24592302
2025-11-26 10:00:00,86821.0,87049.0,86705.0,86960.0,955983.23874795
2025-11-26 11:00:00,86960.0,87099.0,86866.0,87074.0,654484.51801088
2025-11-26 12:00:00,87074.0,87165.0,86332.0,86656.0,1483574.60199099
2025-11-26 13:00:00,86656.0,87123.0,86586.0,87114.0,1035652.64104068
2025-11-26 14:00:00,87108.0,87682.0,86835.0,86885.0,1984407.32452083
2025-11-26 15:00:00,86885.0,87330.0,86657.0,86968.0,2779609.10169417
2025-11-26 16:00:00,86967.0,87942.0,86956.0,87813.0,2305754.61994686
2025-11-26 17:00:00,87813.0,89979.0,87701.0,89816.0,5184071.07374406
2025-11-26 18:00:00,89840.0,90400.0,89674.0,90133.0,4214573.5057391
2025-11-26 19:00:00,90130.0,90182.0,89736.0,89965.0,2879436.49177319
2025-11-26 20:00:00,89966.0,90070.0,89524.0,89862.0,1630925.81456184
2025-11-26 21:00:00,89858.0,90459.0,89815.0,90191.0,1902170.64683369
2025-11-26 22:00:00,90192.0,90620.0,90130.0,90368.0,2065893.54697203
2025-11-26 23:00:00,90359.0,90562.0,90340.0,90489.0,731609.45325795
2025-11-27 00:00:00,90488.0,90576.0,90100.0,90472.0,1254551.24156396
2025-11-27 01:00:00,90473.0,91200.0,90384.0,91163.0,2191831.92855803
2025-11-27 02:00:00,91162.0,91907.0,90879.0,91387.0,4329586.04841337
2025-11-27 03:00:00,91387.0,91595.0,91060.0,91078.0,1359662.93948292
