,close,volume,sma_50,ema_20,rsi_14,macd,macd_signal,close_lag_1,volatility,fib_reaction,timestamp
54,0.14793412308581466,0.030541935699096447,0.1092002509356007,0.04330672955507353,0.6377877591004302,0.4581839599088056,0.3867507535962626,0.1447558509101441,0.05054151624548737,0.0,2025-12-26 01:25:00
55,0.14562265241259809,0.0012448040184341012,0.10506125568751656,0.0465253604070206,0.6152557769787436,0.46957848204700614,0.40207586832523384,0.14793412308581466,0.02045728038507822,0.03690963040897605,2025-12-26 01:30:00
56,0.14648945391505563,0.002045903971233083,0.10087899568073411,0.049535152586610565,0.6813617815711913,0.47905746200835514,0.4165469178261444,0.14562265241259809,0.036101083032490974,0.03163573959806012,2025-12-26 01:35:00
57,0.159491476451894,0.011382039135902909,0.09704285374348487,0.05372376188082484,0.6452357167024998,0.49025540151961877,0.430735659855836,0.14648945391505563,0.10348977135980747,0.04567254112273123,2025-12-26 01:40:00
58,0.16960416064721429,0.10653160347304398,0.0933725600478823,0.058653261328831974,0.7459130981030122,0.501880167835825,0.44479811261427105,0.159491476451894,0.11070998796630566,0.008779665181367847,2025-12-26 01:45:00
59,0.17047096214966828,0.01729609968151587,0.089752741904082,0.06321098223818922,0.9664967335246364,0.511171428155567,0.4582152472166954,0.16960416064721429,0.02045728038507822,0.049164438163246324,2025-12-26 01:50:00
60,0.17278243282288486,0.013547503023882251,0.08621945327766412,0.06759516142086852,0.9668670928756418,0.5189247219924448,0.4707573989418123,0.17047096214966828,0.010830324909747294,0.03511424318284057,2025-12-26 01:55:00
61,0.18665125686218076,0.040748302433502685,0.08339282237653478,0.0731249613171272,0.9616967782271681,0.5285539978248656,0.4830371343239067,0.17278243282288486,0.09626955475330927,0.049132971484345096,2025-12-26 02:00:00
62,0.20514302224790626,0.008450612377225981,0.0809844174760812,0.08021232905505116,0.964858518235833,0.5408110440301362,0.4957198600906445,0.18665125686218076,0.08904933814681107,0.06838518911390398,2025-12-26 02:05:00
63,0.37937012424155014,0.14102138980313422,0.08285922368601462,0.10626192684015479,0.9846489093623545,0.5976934953563067,0.5191337863133733,0.20514302224790626,0.7316486161251504,0.9034067264411533,2025-12-26 02:10:00
64,0.5151690262929804,0.744578725412621,0.08875044166108026,0.14513656776751915,0.9905663395086501,0.678352721624649,0.5566785696403712,0.37937012424155014,0.6714801444043321,0.5324382237687291,2025-12-26 02:15:00
65,0.6287200231147061,0.6028449068992136,0.09725196674382275,0.19310724744265073,1.0,0.7706203829350897,0.6082356885405182,0.5151690262929804,0.5138387484957883,0.12042825112454973,2025-12-26 02:20:00
66,0.6188962727535419,0.3211769206407228,0.10552274644688353,0.23540205149999238,0.9800127398129037,0.8370992312814531,0.6649874743388262,0.6287200231147061,0.36823104693140796,0.11731705264181436,2025-12-26 02:25:00
67,0.6469228546662826,0.34703731521119124,0.11466603211687598,0.27682766802310965,0.9810401583210062,0.8929950268010494,0.723426512614461,0.6188962727535419,0.47653429602888087,0.3343342306813917,2025-12-26 02:30:00
68,0.6495232591736517,0.1493766209928967,0.12375884223505906,0.31460108053227387,0.9810142203118224,0.932989811738612,0.7795064662396973,0.6469228546662826,0.37184115523465705,0.3562953611393257,2025-12-26 02:35:00
69,0.6853510546084962,0.16610700843171938,0.1336808935614826,0.3528151926194063,0.9866612214475887,0.9691824910097361,0.8328123167571438,0.6495232591736517,0.16365824308062576,0.2873741601967329,2025-12-26 02:40:00
70,0.6463449869979776,0.2116953361740317,0.1423771100583373,0.3829934734935492,0.9209653626889495,0.9814626550811573,0.8783213268394252,0.6853510546084962,0.3032490974729242,0.2765281906394118,2025-12-26 02:45:00
71,0.697197341808728,0.2262873239897827,0.15357547176613906,0.41602922486946525,0.9259502959779862,0.9995092905305756,0.9189378852877504,0.6463449869979776,0.21299638989169675,0.2167216330223515,2025-12-26 02:50:00
72,0.6683039583935297,0.07254704508612891,0.16634578637304287,0.4426621275676581,0.8829823012965429,1.0,0.9515455892868534,0.697197341808728,0.1768953068592058,0.3891588979480208,2025-12-26 02:55:00
73,0.6463449869979776,0.055322226225574735,0.17767394235691825,0.4642835574943476,0.8534835330807071,0.988632053346252,0.9749801961487057,0.6683039583935297,0.2430806257521059,0.2658327018943152,2025-12-26 03:00:00
74,0.6703264952325938,0.2074625374673246,0.18863434789192723,0.486548770531293,0.8581837884786391,0.9807006460544803,0.9918778929014528,0.6463449869979776,0.12996389891696752,0.3770757003419402,2025-12-26 03:05:00
75,0.6287200231147061,0.07180509334995212,0.19884483094295646,0.5020040023241599,0.8049987452015114,0.9575663037337377,1.0,0.6703264952325938,0.24789410348977137,0.13055160547225886,2025-12-26 03:10:00
76,0.572377925455072,0.053265437616734745,0.20753383664669656,0.5096369633278641,0.739248081085391,0.9187436141113854,0.997442352130955,0.6287200231147061,0.26714801444043323,0.20878456590151925,2025-12-26 03:15:00
77,0.5772898006356542,0.21995645373755449,0.21586230269467066,0.5170965953936744,0.6634946178426314,0.8848691881214276,0.9874950752847275,0.572377925455072,0.2226233453670277,0.17936781904401639,2025-12-26 03:20:00
78,0.5663103149378799,0.036638413014750064,0.22406818525969996,0.5226082833864325,0.5485739657306017,0.8508998552933906,0.9716139583805319,0.5772898006356542,0.06979542719614922,0.25623725714214735,2025-12-26 03:25:00
79,0.5587980352499287,0.07465077848895747,0.23288698523950657,0.5267483361863086,0.3938688546349982,0.8181940695947113,0.951280489883931,0.5663103149378799,0.13598074608904934,0.24655216747895953,2025-12-26 03:30:00
80,0.5426177405374197,0.03146308988613397,0.2416336772881671,0.5286704097238655,0.3867452123850015,0.784473984393035,0.9271485562907383,0.5587980352499287,0.098676293622142,0.14517922265003852,2025-12-26 03:35:00
81,0.5423288067032672,0.03537239316316973,0.25270224471989877,0.5303768627723784,0.3356077501522132,0.7547012794777264,0.9008985710927873,0.5426177405374197,0.031287605294825514,0.14212842701201053,2025-12-26 03:40:00
82,0.5738225946258311,0.04699141410428811,0.26500385777431745,0.535470475922633,0.38787618738080587,0.7370761113273085,0.8757875391610022,0.5423288067032672,0.15764139590854392,0.25191069335899224,2025-12-26 03:45:00
83,0.5570644322450171,0.013793068805410008,0.27727662765627414,0.5381901628062629,0.30542516993342295,0.7159372810456026,0.8507681134723342,0.5738225946258311,0.06979542719614922,0.15493433859041017,2025-12-26 03:50:00
84,0.5663103149378799,0.045312643795143964,0.28913838233067324,0.5416929396168655,0.36502302397356245,0.6994174006835765,0.8268993358503871,0.5570644322450171,0.12274368231046932,0.05877873633994112,2025-12-26 03:55:00
85,0.4885871135509987,0.07152733951789744,0.29837540831115916,0.5361019005692143,0.18565692336514086,0.6628556481538128,0.7992763403570466,0.5663103149378799,0.3345367027677497,0.010889762777534437,2025-12-26 04:00:00
86,0.5102571511123948,0.04912665473667102,0.30813161139593603,0.5334857814123062,0.25513948797198993,0.6382641960675928,0.771442025013078,0.4885871135509987,0.11070998796630566,0.047489772705020875,2025-12-26 04:05:00
87,0.534816527015316,0.021923174391920305,0.3184863103092681,0.5338869151064465,0.3263225226198223,0.6241237534969435,0.7458763359274843,0.5102571511123948,0.10348977135980747,0.04697691850674163,2025-12-26 04:10:00
88,0.5501300202253709,0.053949775551160026,0.33055717798400863,0.5359758365118452,0.30874943391364673,0.6157971299468298,0.7234816123286685,0.534816527015316,0.07942238267148015,0.05045013730826743,2025-12-26 04:15:00
89,0.5186362323028035,0.032583849396543435,0.34106330355275816,0.5343161335817967,0.3189736672549167,0.5992847257375886,0.701714340179916,0.5501300202253709,0.13116726835138387,0.037324691624311575,2025-12-26 04:20:00
90,0.5325050563420994,0.020127298970832368,0.35246356746778673,0.5343776591855871,0.42028104032936875,0.5889866312632701,0.6818985075237811,0.5186362323028035,0.06257521058965103,0.01997651206904967,2025-12-26 04:25:00
91,0.5665992487720324,0.048814704365123016,0.3644406948320267,0.5382760974455287,0.47508199979197974,0.5892209268815423,0.6661004904969368,0.5325050563420994,0.14199759326113118,0.007468272995207007,2025-12-26 04:30:00
92,0.5796012713088707,0.02007832592344773,0.37731196054253857,0.5432687198600625,0.5143964699440442,0.5919204559829978,0.6540917379492736,0.5665992487720324,0.05535499398315283,0.06565987262447984,2025-12-26 04:35:00
93,0.6284310892805571,0.20627761066157776,0.3905149227363509,0.5532894858504385,0.5932293634070456,0.6063454961130497,0.6478493546711995,0.5796012713088707,0.2924187725631769,0.07533101957730942,2025-12-26 04:40:00
94,0.6347876336318983,0.1804259459045812,0.4044533858279067,0.5630723422362891,0.6295687556544802,0.6181456316864049,0.645607811797012,0.6284310892805571,0.13357400722021662,0.04418741755392572,2025-12-26 04:45:00
95,0.6310314937879227,0.03319967393007248,0.41935088440377655,0.5715001417505086,0.6231069682534582,0.6249816077750558,0.6454090585655694,0.6347876336318983,0.043321299638989175,0.06661154941403173,2025-12-26 04:50:00
96,0.6102282577289806,0.010640080094598676,0.4337075734960081,0.5767805513097635,0.5479006471363242,0.6231756675402316,0.6448288231561841,0.6310314937879227,0.08784596871239471,0.059344478674833306,2025-12-26 04:55:00
97,0.6180294712510843,0.045601914686662415,0.4474657667596844,0.5824373431138348,0.5876806297059783,0.622463588494709,0.6441985434699268,0.6102282577289806,0.09265944645006018,0.012743131800210295,2025-12-26 05:00:00
98,0.6041606472117884,0.01867361076042138,0.46067593974661136,0.5859922312532078,0.5508393417870632,0.6166742040956757,0.6423439545792959,0.6180294712510843,0.05896510228640193,0.07868547426946045,2025-12-26 05:05:00
99,0.5995377058653588,0.06134856896261037,0.47291265566299856,0.5886875047546951,0.7111125191492021,0.6095082882899153,0.6391888444596432,0.6041606472117884,0.07220216606498195,0.05107482144186278,2025-12-26 05:10:00
100,0.5827795434845449,0.03247972179322905,0.48429128719867975,0.5892372652894409,0.6382032245450258,0.598017793298623,0.6339846158123883,0.5995377058653588,0.08182912154031288,0.04909713935494812,2025-12-26 05:15:00
101,0.588558220167581,0.049931703061838154,0.49589345332092805,0.590385985006403,0.6090850901456903,0.5894501723789786,0.6278228482928507,0.5827795434845449,0.05776173285198556,0.01454031686526862,2025-12-26 05:20:00
102,0.5908696908407975,0.027038900615519567,0.5071783445461158,0.5916858297769174,0.5860577427408226,0.582319399783581,0.6212301923706566,0.588558220167581,0.019253910950661854,0.0007219417297026269,2025-12-26 05:25:00
103,0.5827795434845449,0.06930300138436228,0.5181099069086628,0.5919500355476401,0.6569163716816557,0.5735432571165088,0.6139090456494375,0.5908696908407975,0.07701564380264742,0.04909713935494812,2025-12-26 05:30:00
104,0.572377925455072,0.1137728327848799,0.5287025619947912,0.5910167076729138,0.5965710928117924,0.5629441602421429,0.6055799049814606,0.5827795434845449,0.049338146811071,0.01123445486150374,2025-12-26 05:35:00
105,0.5798902051430233,0.06740435840728852,0.5395403840468411,0.5910189806941126,0.5327229905061641,0.5559500223999039,0.5972852203897223,0.572377925455072,0.05535499398315283,0.056155838020765875,2025-12-26 05:40:00
106,0.6009823750361178,0.07864159659856157,0.5508829616169457,0.5933983454857028,0.5541739339685294,0.5555839132201342,0.590564078304713,0.5798902051430233,0.12274368231046932,0.05970421771259315,2025-12-26 05:45:00
107,0.5928922276798616,0.02289536746816532,0.5616991512896483,0.5946392598469288,0.36009659589849174,0.5524123984321184,0.5844474136164416,0.6009823750361178,0.08784596871239471,0.049326497823319514,2025-12-26 05:50:00
108,0.6174516035827793,0.042392151338927216,0.5728758806181098,0.5985300905336715,0.4355733068634018,0.5560323260823998,0.5803984245069801,0.5928922276798616,0.15643802647412755,0.06087026729716236,2025-12-26 05:55:00
109,0.6353655013002033,0.06374286817783673,0.5844780467403616,0.6040694496349097,0.5057534625771739,0.5631095852647531,0.5788099932034416,0.6174516035827793,0.12394705174488568,0.04606919304396279,2025-12-26 06:00:00
110,0.6324761629586853,0.04423871657138,0.5959504185865363,0.6087555920623124,0.5677600591931802,0.5671101908435783,0.5784723833519687,0.6353655013002033,0.013237063778580024,0.028830966233283413,2025-12-26 06:05:00
111,0.6486564576711942,0.03907651082734866,0.607480476777635,0.6148191237303884,0.5906294218954646,0.57388406377385,0.5797822910710765,0.6324761629586853,0.12033694344163659,0.051697687937365316,2025-12-26 06:10:00
112,0.6492343253394992,0.03805797222031047,0.6185634657955994,0.6203703079248193,0.6498907524113285,0.5784749769259195,0.5819010407850135,0.6486564576711942,0.03489771359807461,0.048949718630852734,2025-12-26 06:15:00
113,0.6428777809881545,0.03229240125359524,0.6251397091166062,0.6246763588490367,0.6420791592407898,0.5794016969875387,0.5838121966067898,0.6492343253394992,0.09747292418772563,0.007353061836256574,2025-12-26 06:20:00
114,0.6422999133198495,0.01757723350118335,0.6283124580872688,0.6285071779523967,0.7229467729654927,0.5790316986422127,0.5852548197106173,0.6428777809881545,0.0036101083032490976,0.0039058631603207496,2025-12-26 06:25:00
115,0.6373880381392674,0.06878243293244936,0.6285287818807141,0.6314195374120253,0.6828321018789666,0.5764614825390714,0.5858094191808472,0.6422999133198495,0.02286401925391095,0.02540157696164027,2025-12-26 06:30:00
116,0.6527015313493223,0.07756092278966559,0.6293724446751874,0.6357805202242837,0.7117951499108977,0.5777430110185748,0.5865520133336847,0.6373880381392674,0.06498194945848376,0.05168956566429388,2025-12-26 06:35:00
117,0.6839063854377372,0.04205811595544933,0.6302954261939284,0.6432432849134173,0.8016199425532916,0.5863854686984846,0.5891619288186616,0.6527015313493223,0.13116726835138387,0.0628644694630889,2025-12-26 06:40:00
118,0.6622363478763376,0.029075648038160606,0.6306127010909925,0.6475528701269013,0.7498978566109554,0.5861970077258034,0.5912059029702358,0.6839063854377372,0.13959085439229843,0.015797372921185486,2025-12-26 06:45:00
119,0.659924877203121,0.13542306842732765,0.6299781512968643,0.651191491722038,0.7286382972739263,0.5844004578899511,0.5924220397636001,0.6622363478763376,0.05535499398315283,0.0020187726546446903,2025-12-26 06:50:00
120,0.6544351343542338,0.08330854617849273,0.6301800535040805,0.6538648264651918,0.665824273551535,0.5804929258927596,0.5924835232788668,0.659924877203121,0.11672683513838748,0.03071531772609875,2025-12-26 06:55:00
121,0.6636810170470966,0.05749757505481809,0.6293436015027289,0.6573256656248923,0.7203175038305024,0.5790168758693272,0.592188423658956,0.6544351343542338,0.044524669073405534,0.024407742284132696,2025-12-26 07:00:00
122,0.6688818260618312,0.018686509964748955,0.6293580230889582,0.6610430866506434,0.6809582925272054,0.5783533998327473,0.5917975891824931,0.6636810170470966,0.02286401925391095,0.055397076268393595,2025-12-26 07:05:00
123,0.7208899162091882,0.12220149014549732,0.6312184077126624,0.6702683235341595,0.7444049430086295,0.5911697741857316,0.594474321505599,0.6688818260618312,0.2214199759326113,0.12932936908993445,2025-12-26 07:10:00
124,0.7249349898873163,0.17790887403007566,0.632581247611423,0.6790708885586412,0.7630194919196995,0.6012486421559569,0.5989665880512093,0.7208899162091882,0.13477737665463296,0.018899816311945893,2025-12-26 07:15:00
125,0.7564287778098837,0.1474295686366117,0.6357684181683148,0.6905847934966758,0.782452095109685,0.6165949642984553,0.6061399076816485,0.7249349898873163,0.22984356197352587,0.012510163836751137,2025-12-26 07:20:00
126,0.7405374169315238,0.1289769679988273,0.6399650997613229,0.6992110134066074,0.7198946789485412,0.6228992000895593,0.6133490168349561,0.7564287778098837,0.16004813477737667,0.08689008334136893,2025-12-26 07:25:00
127,0.6729268997399593,0.04928105455727053,0.6423518722824291,0.6993952758211108,0.5502953500952604,0.6078647279821197,0.615609536311955,0.7405374169315238,0.2815884476534296,0.03873674441387179,2025-12-26 07:30:00
128,0.5824906096503923,0.22080218210985364,0.6427556766968827,0.6893688732450158,0.40685818491826986,0.5700238642226955,0.6085916277409822,0.6729268997399593,0.40794223826714804,0.06219709009222285,2025-12-26 07:35:00
129,0.552441490898584,0.15508711298746428,0.6425970392483471,0.6769105160447566,0.3788128214325449,0.531305562464035,0.5939463156474062,0.5824906096503923,0.25992779783393505,0.004289708680439283,2025-12-26 07:40:00
130,0.5128575556197639,0.08274641944799876,0.6418543275574855,0.661177145354614,0.31642958970583235,0.48972637254418344,0.57253178290567,0.552441490898584,0.2045728038507822,0.06077242056524122,2025-12-26 07:45:00
131,0.49378792256573334,0.0968455870288554,0.6406429143141459,0.6447928437370081,0.24569246360562833,0.4520050871081278,0.5466017240225038,0.5128575556197639,0.08303249097472924,0.09315095995485012,2025-12-26 07:50:00
132,0.45911586246749536,0.11064430912032361,0.6377802294474328,0.6260610478269619,0.23722917852672834,0.4134576961527603,0.5168665563651548,0.49378792256573334,0.24789410348977137,0.018349927900093908,2025-12-26 07:55:00
133,0.5290378503322763,0.1232248281611767,0.637080782515266,0.6169941721532304,0.351511940600854,0.4033845059810736,0.4907288658900585,0.45911586246749536,0.5234657039711191,0.0790996867400082,2025-12-26 08:00:00
134,0.5047674082635076,0.11892172882296621,0.6355448835817477,0.6060552756692097,0.3374001537915634,0.3899051771252023,0.4666746804721149,0.5290378503322763,0.19614921780986763,0.06639249747950957,2025-12-26 08:05:00
135,0.5117018202831574,0.2398470205955258,0.6361217470309519,0.5969397596443962,0.3342601839426851,0.382467936592427,0.44569660704902386,0.5047674082635076,0.16365824308062576,0.024795157962203756,2025-12-26 08:10:00
136,0.5166136954637395,0.030454799192708434,0.6362803844794875,0.5892460077320258,0.3338656085673257,0.37929465365006965,0.42817398487096525,0.5117018202831574,0.11552346570397112,0.004655995096985792,2025-12-26 08:15:00
137,0.5481074833863069,0.0914204585140594,0.6366120809627809,0.5858346735367164,0.30461177084873103,0.38678762665598115,0.415903611732193,0.5166136954637395,0.1648616125150421,0.10785596783164605,2025-12-26 08:20:00
138,0.5426177405374197,0.05011150505435446,0.6364246003417939,0.5821294768504259,0.2948415217188046,0.39241020892209183,0.407398772017959,0.5481074833863069,0.07099879663056559,0.14075636099219505,2025-12-26 08:25:00
139,0.5195030338052611,0.08318080303708718,0.6364462327211378,0.5761718867254793,0.23093880605342834,0.39167013070009726,0.40042227812232245,0.5426177405374197,0.13357400722021662,0.021974926251389176,2025-12-26 08:30:00
140,0.5117018202831574,0.016260096285130716,0.6359270556168504,0.5699024077429264,0.23538471573217887,0.3901528160101716,0.39448717165273506,0.5195030338052611,0.05054151624548737,0.024795157962203756,2025-12-26 08:35:00
141,0.5067899451025717,0.04034278044673955,0.6344344214420126,0.5636764022676815,0.27605219418438454,0.38883617123399505,0.38943198107740495,0.5117018202831574,0.043321299638989175,0.05425761230806222,2025-12-26 08:40:00
142,0.5296157180005778,0.06734505632066404,0.6331869542330928,0.5606160531419562,0.4093897224798607,0.3952980664519744,0.3868950558886018,0.5067899451025717,0.12154031287605295,0.08256042706692344,2025-12-26 08:45:00
143,0.534238659347011,0.04119535636752258,0.6308362356775667,0.5583682197004372,0.4615672004885586,0.4027889750225964,0.38661275881482976,0.5296157180005778,0.019253910950661854,0.11024073128060524,2025-12-26 08:50:00
144,0.5397284021958981,0.028148415534267692,0.6284638847426827,0.5569532170962646,0.5444807903449408,0.4112384215151202,0.3883577417514243,0.534238659347011,0.024067388688327317,0.1430981248993304,2025-12-26 08:55:00
145,0.5446402773764802,0.02388773066991265,0.6263078576012511,0.5562265963739996,0.5962422392501239,0.42018410436268866,0.39184029507445395,0.5397284021958981,0.03489771359807461,0.12863352431246877,2025-12-26 09:00:00
146,0.5258595781566022,0.012318173825211874,0.624202306011636,0.5534523963080318,0.6377820612517453,0.422919570136701,0.39526438098112904,0.5446402773764802,0.11432009626955476,0.06006282433710944,2025-12-26 09:05:00
147,0.5232591736492367,0.03638951280036359,0.6218371658698736,0.5506493129743859,0.47507709907433826,0.4251953251861466,0.39853446612456045,0.5258595781566022,0.012033694344163659,0.09883803487627202,2025-12-26 09:10:00
148,0.5258595781566022,0.018085103255220714,0.6198830409356724,0.5484062827560052,0.566386719199237,0.4285111576370107,0.40192394713582424,0.5232591736492367,0.0012033694344163659,0.005142602291320125,2025-12-26 09:15:00
149,0.5483964172204558,0.07003764492362397,0.618606730554287,0.5489170120438764,0.6085718876196718,0.43807111752980393,0.406865378108914,0.5258595781566022,0.1793020457280385,0.014476590676500343,2025-12-26 09:20:00
150,0.5388616006934406,0.01224623580318301,0.6175106900007954,0.5483044268553598,0.560992905021781,0.4436194523796807,0.41211266358679916,0.5483964172204558,0.052948255114320095,0.06898321572835713,2025-12-26 09:25:00
151,0.5475296157180018,0.006434028826255269,0.6164867573784427,0.5487271591059475,0.49061455865459813,0.4509531918008977,0.41802107558035045,0.5388616006934406,0.03730445246690734,0.017058318514413646,2025-12-26 09:30:00
152,0.5463738803813953,0.022343296342650483,0.6153762952387147,0.5489793676765089,0.5064504889191762,0.45690827369119735,0.42413681900566474,0.5475296157180018,0.0012033694344163659,0.02397960969712137,2025-12-26 09:35:00
