timestamp,open,high,low,close,volume
2025-11-12 23:00:00,101980.0,101997.0,101494.0,101671.0,565799.28604899
2025-11-13 00:00:00,101658.0,102013.0,101499.0,101855.0,704763.26905664
2025-11-13 01:00:00,101853.0,102600.0,101844.0,101992.0,1757334.8745049
2025-11-13 02:00:00,101993.0,102317.0,101990.0,102070.0,746734.71251945
2025-11-13 03:00:00,102070.0,102559.0,100926.0,102164.0,2729532.27284224
2025-11-13 04:00:00,102163.0,102412.0,101661.0,102144.0,1771016.40895095
2025-11-13 05:00:00,102132.0,103355.0,101777.0,103106.0,1983003.38032923
2025-11-13 06:00:00,103142.0,103650.0,102923.0,103571.0,2722891.38519539
2025-11-13 07:00:00,103571.0,104042.0,103331.0,103459.0,2524752.10479667
2025-11-13 08:00:00,103467.0,103780.0,103307.0,103682.0,1601982.21096512
2025-11-13 09:00:00,103682.0,103710.0,102580.0,102799.0,2362799.91462803
2025-11-13 10:00:00,102832.0,103277.0,102776.0,102980.0,1599426.98034257
2025-11-13 11:00:00,102981.0,103117.0,102743.0,102929.0,858844.781092
2025-11-13 12:00:00,102930.0,103270.0,102735.0,103136.0,1793363.58528334
2025-11-13 13:00:00,103137.0,103137.0,102159.0,102324.0,2312609.73353201
2025-11-13 14:00:00,102324.0,103515.0,101756.0,102884.0,4499965.15696436
2025-11-13 15:00:00,102884.0,102986.0,101225.0,101410.0,3579407.03877391
2025-11-13 16:00:00,101398.0,101550.0,100595.0,100637.0,3235502.92260442
2025-11-13 17:00:00,100637.0,100810.0,99659.0,99678.0,3719793.24262403
2025-11-13 18:00:00,99661.0,99915.0,98190.95,98570.0,6245778.51674692
2025-11-13 19:00:00,98570.0,99273.0,98302.0,98693.0,4689449.18843167
2025-11-13 20:00:00,98694.0,99005.0,98010.0,98174.0,3569527.8158074166
2025-11-13 21:00:00,98175.0,98909.0,98060.0,98841.0,1577663.71463973
2025-11-13 22:00:00,98836.0,99943.0,98751.0,99826.0,1194057.68912518
2025-11-13 23:00:00,99826.0,100521.0,99596.0,99718.0,1770766.46048795
2025-11-14 00:00:00,99718.0,99768.0,98768.0,98973.0,2252505.89186839
2025-11-14 01:00:00,98983.0,99550.0,98732.0,99248.0,2102395.01221102
2025-11-14 02:00:00,99247.0,99847.0,99247.0,99624.0,1094776.82772953
2025-11-14 03:00:00,99640.0,99640.0,98795.0,99120.0,1676527.92902723
2025-11-14 04:00:00,99120.0,99140.0,96800.0,97826.0,7099984.42428799
2025-11-14 05:00:00,97818.0,98024.0,97051.0,97515.0,3674935.65341513
2025-11-14 06:00:00,97515.0,97600.0,95984.0,97559.0,5700492.51398415
2025-11-14 07:00:00,97558.0,97738.0,96800.0,97161.0,3869725.95012314
2025-11-14 08:00:00,97161.0,97444.0,96800.0,97391.0,2944482.42978876
2025-11-14 09:00:00,97391.0,97543.0,96692.0,96870.0,2946672.79944968
2025-11-14 10:00:00,96869.0,97272.0,96679.0,96761.0,2546017.50916372
2025-11-14 11:00:00,96749.0,96938.0,95701.0,96169.0,4815973.01882992
2025-11-14 12:00:00,96167.0,96167.0,94557.0,95337.0,8085959.548158219
2025-11-14 13:00:00,95337.0,95685.0,94600.0,95232.0,5739732.03099657
