timestamp,open,high,low,close,volume
2026-07-08 15:15:00,61610.7,61720.0,61548.4,61626.1,125.72197972
2026-07-08 15:30:00,61626.2,61791.0,61589.9,61627.0,116.77017485
2026-07-08 15:45:00,61627.0,61732.0,61596.8,61699.4,31.35511315
2026-07-08 16:00:00,61699.2,61894.1,61690.4,61833.0,326.22572417
2026-07-08 16:15:00,61833.0,61986.4,61783.5,61913.2,460.82880126
2026-07-08 16:30:00,61912.8,62087.8,61791.0,62053.1,453.86974089
2026-07-08 16:45:00,62053.2,62152.7,62011.4,62114.1,423.3911077
2026-07-08 17:00:00,62114.1,62153.8,62033.3,62059.5,393.08751293
2026-07-08 17:15:00,62059.4,62314.2,62045.4,62307.7,283.30035707
2026-07-08 17:30:00,62307.8,62400.0,62250.1,62268.1,365.01026462
2026-07-08 17:45:00,62268.0,62281.2,62060.6,62119.0,144.94886455
2026-07-08 18:00:00,62119.1,62309.7,62103.5,62292.5,174.17054663
2026-07-08 18:15:00,62292.6,62354.7,62189.7,62196.4,148.08641034
2026-07-08 18:30:00,62196.3,62196.4,62041.3,62100.3,154.52643054
2026-07-08 18:45:00,62100.4,62285.0,62078.9,62184.9,288.90592351
2026-07-08 19:00:00,62185.0,62276.0,62092.6,62099.9,144.5078421
2026-07-08 19:15:00,62099.9,62247.0,62067.2,62238.9,76.67782844999999
2026-07-08 19:30:00,62238.8,62290.1,62204.1,62289.1,54.38381933
2026-07-08 19:45:00,62285.0,62294.9,62122.1,62282.5,130.51816617
2026-07-08 20:00:00,62284.5,62305.3,62181.1,62258.5,71.25394703
2026-07-08 20:15:00,62258.5,62273.7,62145.2,62271.8,62.43995659
2026-07-08 20:30:00,62271.7,62274.4,62107.4,62191.5,73.44189483
2026-07-08 20:45:00,62191.4,62246.1,62084.8,62111.5,92.7937587
2026-07-08 21:00:00,62111.5,62149.7,61960.7,62005.6,90.79908366
2026-07-08 21:15:00,62005.5,62113.0,61984.2,62113.0,59.48280322
2026-07-08 21:30:00,62112.9,62156.1,62050.1,62095.5,78.0703824
2026-07-08 21:45:00,62087.6,62256.3,62078.5,62189.4,96.43493612
2026-07-08 22:00:00,62189.5,62356.4,62179.2,62212.4,66.24749717
2026-07-08 22:15:00,62212.4,62305.5,62172.8,62305.4,49.58246061
