timestamp,open,high,low,close,volume
2026-06-15 13:30:00,66841.92,66886.0,66474.0,66573.58,485.90605
2026-06-15 13:45:00,66573.59,66656.0,66412.0,66447.05,287.58232
2026-06-15 14:00:00,66447.06,66460.53,66251.58,66442.03,532.63625
2026-06-15 14:15:00,66442.02,66560.0,66400.0,66559.99,133.67905000000002
2026-06-15 14:30:00,66560.0,66563.28,66421.59,66536.09,125.90887
2026-06-15 14:45:00,66536.09,66675.83,66536.09,66591.55,148.62223
2026-06-15 15:00:00,66591.54,66692.0,66580.42,66625.29,120.04999
2026-06-15 15:15:00,66625.29,66750.0,66588.83,66658.01,312.58903
2026-06-15 15:30:00,66658.0,66920.0,66611.27,66910.03,277.42577
2026-06-15 15:45:00,66910.03,67292.15,66910.03,67292.14,756.89311
2026-06-15 16:00:00,67292.15,67292.15,67098.25,67260.0,420.44784
2026-06-15 16:15:00,67260.0,67268.0,67100.01,67185.99,215.77755
2026-06-15 16:30:00,67186.0,67268.0,67147.14,67170.67,175.72291
2026-06-15 16:45:00,67170.68,67214.0,67088.83,67157.99,285.01106
2026-06-15 17:00:00,67158.0,67158.0,66585.26,66896.66,795.11141
2026-06-15 17:15:00,66896.66,66971.45,66768.0,66818.01,195.21609
2026-06-15 17:30:00,66818.0,66924.52,66678.0,66884.01,245.55412
2026-06-15 17:45:00,66884.01,66944.7,66836.66,66851.79,104.36226
2026-06-15 18:00:00,66851.8,66933.86,66715.61,66803.99,231.28935
2026-06-15 18:15:00,66804.0,66886.0,66800.52,66826.43,103.68627
2026-06-15 18:30:00,66826.43,66875.38,66746.25,66803.45,142.02981
2026-06-15 18:45:00,66803.45,66920.0,66760.0,66766.12,113.68632
2026-06-15 19:00:00,66766.13,66886.02,66728.0,66854.0,111.31864
2026-06-15 19:15:00,66853.99,66889.85,66348.0,66530.54,371.17294
2026-06-15 19:30:00,66530.54,66728.63,66530.0,66722.0,127.2156
2026-06-15 19:45:00,66721.99,66749.95,66502.47,66614.35,170.68865
2026-06-15 20:00:00,66615.98,66630.0,66506.43,66557.99,97.76667
2026-06-15 20:15:00,66558.0,66610.41,66520.0,66577.99,110.83877
2026-06-15 20:30:00,66578.0,66681.3,66577.99,66592.02,53.27969
2026-06-15 20:45:00,66592.01,66592.01,66489.86,66519.98,77.58771999999999
2026-06-15 21:00:00,66519.99,66532.0,66430.22,66517.44,115.39454
2026-06-15 21:15:00,66517.44,66567.38,66395.64,66410.0,67.64909
2026-06-15 21:30:00,66410.0,66474.0,66314.34,66436.0,109.38328
2026-06-15 21:45:00,66435.99,66447.99,66364.01,66368.15,55.38691
2026-06-15 22:00:00,66368.15,66476.64,66364.0,66364.01,96.25203
2026-06-15 22:15:00,66364.01,66412.0,66102.91,66162.01,138.33398
2026-06-15 22:30:00,66162.01,66371.66,66076.56,66296.13,150.30089999999998
2026-06-15 22:45:00,66296.0,66326.0,66198.74,66206.34,135.26893
2026-06-15 23:00:00,66206.34,66286.0,66184.0,66270.4,53.25349
2026-06-15 23:15:00,66270.4,66295.64,66150.0,66226.07,88.42619
2026-06-15 23:30:00,66226.07,66269.52,66116.59,66269.52,100.4132
2026-06-15 23:45:00,66269.52,66368.0,66246.13,66328.74,206.41929
2026-06-16 00:00:00,66328.74,66405.17,66276.67,66391.97,92.47759
2026-06-16 00:15:00,66391.97,66418.73,66242.0,66247.99,85.01145
2026-06-16 00:30:00,66248.0,66463.26,66244.0,66414.53,77.03019
2026-06-16 00:45:00,66414.53,66435.99,66243.21,66250.0,203.10316
2026-06-16 01:00:00,66250.0,66362.65,66248.93,66285.14,111.63089
2026-06-16 01:15:00,66285.14,66382.3,66260.77,66376.66,152.79129
2026-06-16 01:30:00,66376.67,66415.53,66354.7,66359.22,51.35467
2026-06-16 01:45:00,66359.23,66418.01,66327.5,66346.52,140.86264
2026-06-16 02:00:00,66346.51,66367.69,66033.52,66065.07,346.27509
2026-06-16 02:15:00,66065.07,66160.0,65753.25,65776.01,263.20587
2026-06-16 02:30:00,65776.01,65928.86,65750.57,65878.0,203.78024
2026-06-16 02:45:00,65878.0,65887.82,65678.14,65741.99,151.47107
2026-06-16 03:00:00,65742.0,65850.0,65678.9,65810.0,151.10035
2026-06-16 03:15:00,65810.01,66007.19,65650.0,65980.46,415.92182
2026-06-16 03:30:00,65980.45,66125.0,65980.45,66125.0,94.21205
2026-06-16 03:45:00,66125.0,66166.61,66100.0,66165.21,140.87063
2026-06-16 04:00:00,66165.21,66301.83,66134.0,66150.77,171.2118
2026-06-16 04:15:00,66150.77,66162.0,65980.0,65980.0,118.51915
2026-06-16 04:30:00,65980.0,65980.0,65802.0,65886.65,273.78158
2026-06-16 04:45:00,65886.64,65899.22,65806.02,65840.09,130.98965
2026-06-16 05:00:00,65840.1,66068.0,65840.09,66026.0,116.2175
2026-06-16 05:15:00,66026.0,66114.0,65966.0,66076.01,185.73475
2026-06-16 05:30:00,66076.01,66118.0,66010.99,66089.38,48.96603
2026-06-16 05:45:00,66089.38,66150.22,66044.99,66045.0,388.50117
2026-06-16 06:00:00,66044.99,66190.0,66044.99,66188.92,57.32242
2026-06-16 06:15:00,66188.91,66347.07,66154.11,66339.05,100.63925
2026-06-16 06:30:00,66339.04,66572.99,66296.0,66398.52,238.66352
2026-06-16 06:45:00,66398.52,66549.96,66394.0,66446.0,159.93652
2026-06-16 07:00:00,66446.01,66527.23,66348.32,66348.32,83.74137
2026-06-16 07:15:00,66348.32,66477.89,66318.6,66338.01,102.92389
2026-06-16 07:30:00,66338.01,66426.0,66314.7,66320.21,89.20554
2026-06-16 07:45:00,66320.2,66383.24,66300.1,66372.0,109.92085
2026-06-16 08:00:00,66372.0,66503.24,66345.06,66472.0,92.61167
2026-06-16 08:15:00,66472.0,66595.32,66369.3,66554.96,169.96268
2026-06-16 08:30:00,66554.95,66652.76,66514.32,66618.0,192.29722
2026-06-16 08:45:00,66618.0,66992.0,66570.0,66899.61,234.08861
2026-06-16 09:00:00,66899.61,66923.99,66726.0,66763.36,179.82828
2026-06-16 09:15:00,66763.35,66763.36,66560.0,66618.0,140.13331
2026-06-16 09:30:00,66618.0,66733.99,66586.0,66701.83,112.53677
2026-06-16 09:45:00,66701.83,66727.77,66474.74,66510.0,168.26091
2026-06-16 10:00:00,66510.01,66593.34,66500.56,66540.02,54.87639
