timestamp,open,high,low,close,volume
2025-12-07 03:45:00,89697.9,89728.49,89694.34,89721.5,10.82328
2025-12-07 03:50:00,89721.51,89749.59,89682.07,89682.88,16.53562
2025-12-07 03:55:00,89682.87,89722.37,89682.87,89722.37,12.43708
2025-12-07 04:00:00,89722.37,89749.57,89690.0,89749.57,20.04359
2025-12-07 04:05:00,89749.56,89799.96,89735.0,89735.01,72.99137
2025-12-07 04:10:00,89735.0,89742.87,89670.52,89695.87,33.84468
2025-12-07 04:15:00,89695.88,89701.34,89650.0,89650.01,14.05633
2025-12-07 04:20:00,89650.0,89687.1,89643.25,89674.47,13.00546
2025-12-07 04:25:00,89674.47,89674.47,89616.14,89626.51,17.0448
2025-12-07 04:30:00,89626.51,89634.86,89555.99,89555.99,20.71185
2025-12-07 04:35:00,89556.0,89574.77,89487.41,89510.44,25.62887
2025-12-07 04:40:00,89510.44,89574.28,89504.09,89564.31,15.16975
2025-12-07 04:45:00,89564.32,89582.75,89564.31,89569.32,11.66933
2025-12-07 04:50:00,89569.32,89569.33,89520.02,89544.45,28.58482
2025-12-07 04:55:00,89544.45,89546.91,89520.15,89535.95,7.76864
2025-12-07 05:00:00,89535.94,89564.55,89500.01,89500.01,8.77725
2025-12-07 05:05:00,89500.02,89512.28,89448.62,89448.63,11.14773
2025-12-07 05:10:00,89448.62,89483.56,89427.0,89469.92,15.4075
2025-12-07 05:15:00,89469.92,89495.76,89427.0,89427.0,9.71204
2025-12-07 05:20:00,89427.0,89457.31,89427.0,89454.6,4.20543
2025-12-07 05:25:00,89454.59,89488.02,89454.59,89474.85,4.86671
2025-12-07 05:30:00,89474.85,89498.43,89466.99,89498.43,7.75172
2025-12-07 05:35:00,89498.42,89519.53,89498.42,89503.18,12.60701
2025-12-07 05:40:00,89503.18,89531.47,89503.17,89530.78,6.92557
2025-12-07 05:45:00,89530.78,89530.78,89470.02,89470.03,14.27718
2025-12-07 05:50:00,89470.02,89506.01,89470.02,89479.99,18.80783
2025-12-07 05:55:00,89479.99,89539.43,89479.98,89515.01,15.64144
2025-12-07 06:00:00,89515.01,89549.99,89488.28,89549.99,7.47359
2025-12-07 06:05:00,89549.98,89599.98,89540.46,89560.89,10.217
2025-12-07 06:10:00,89560.88,89629.12,89560.88,89573.15,11.45541
2025-12-07 06:15:00,89573.15,89611.63,89541.89,89605.93,8.90976
2025-12-07 06:20:00,89605.93,89671.65,89605.92,89659.0,16.23146
2025-12-07 06:25:00,89659.01,89689.84,89659.0,89659.01,6.07836
2025-12-07 06:30:00,89659.01,89691.56,89659.0,89677.23,9.89299
2025-12-07 06:35:00,89677.23,89687.72,89651.98,89662.66,5.26051
2025-12-07 06:40:00,89662.66,89673.49,89654.92,89662.31,5.10424
2025-12-07 06:45:00,89662.32,89672.37,89641.56,89641.56,6.37574
2025-12-07 06:50:00,89641.56,89641.57,89578.54,89578.54,8.83719
2025-12-07 06:55:00,89578.55,89710.0,89578.54,89709.99,11.79236
2025-12-07 07:00:00,89710.0,89733.33,89555.0,89570.17,26.93089
2025-12-07 07:05:00,89570.17,89610.32,89536.9,89566.21,14.09241
2025-12-07 07:10:00,89566.2,89566.2,89420.47,89476.05,19.4888
2025-12-07 07:15:00,89476.06,89489.87,89392.38,89392.38,20.75159
2025-12-07 07:20:00,89392.39,89435.72,89392.38,89392.41,9.78943
2025-12-07 07:25:00,89392.41,89401.89,89318.14,89401.88,18.84904
2025-12-07 07:30:00,89401.89,89401.89,89252.45,89310.97,14.52696
2025-12-07 07:35:00,89310.96,89310.96,89202.48,89282.12,33.2873
2025-12-07 07:40:00,89282.13,89298.0,89238.25,89256.14,18.33881
2025-12-07 07:45:00,89256.14,89355.95,89200.0,89355.95,17.09612
2025-12-07 07:50:00,89355.94,89420.12,89308.0,89357.6,18.20429
2025-12-07 07:55:00,89357.6,89379.73,89320.06,89379.72,9.43087
2025-12-07 08:00:00,89379.73,89379.73,89291.84,89291.84,9.13654
2025-12-07 08:05:00,89291.85,89309.62,89272.0,89297.62,12.10042
2025-12-07 08:10:00,89297.62,89298.57,89200.0,89218.01,12.79994
